_id,_pct_missed,_judgments,_hidden,_contention,_pct_contested,_gold_pool,_verify_relationship,verify_relationship_gold,verify_relationship_gold_reason,_golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id
770955892,0.00,10,false,"",0.0,,"",no_relation,,TRUE,D000638,"<span class=""chemical"">amiodarone</span>",D017180,"<span class=""disease"">VT</span>","Sixty-nine percent of patients continued treatment with <span class=""chemical"">amiodarone</span> and had no recurrence of symptomatic <span class=""disease"">VT</span> or ventricular fibrillation (VF) over a follow-up of 6 to 52 months (mean +/- standard deviation 14.2 +/- 8.2).",761593.0,6637851.0,6637851_D000638_D017180,6637851_3,bcv_easy_1016_sent_work_dev_set_761593
770955893,0.10,21,false,it says apomorphine is a underutilized therapy for parkinson's disease  that means it is directly connected to  parkinson's  disease. please correct my accuracy. ,0.0476,,"",no_relation,,TRUE,D001058,"<span class=""chemical"">Apomorphine</span>",D010300,"<span class=""disease"">Parkinson's disease</span>","<span class=""chemical"">Apomorphine</span>: an underutilized therapy for <span class=""disease"">Parkinson's disease</span>.",761593.0,11009181.0,11009181_D001058_D010300,11009181_0,bcv_easy_189_sent_work_dev_set_761593
770955894,0.09,11,false,"",0.0,,"",no_relation,,TRUE,D014443,"<span class=""chemical"">tyrosine</span>",D009410,"<span class=""disease"">degeneration of dopaminergic neurons</span>","To demonstrate the relationship between peripheral iron overload and dopaminergic neuron loss in rat substantia nigra (SN), in the present study we used fast cyclic voltammetry, <span class=""chemical"">tyrosine</span> hydroxylase (TH) immunohistochemistry, Perls' iron staining, and high performance liquid chromatography-electrochemical detection to study the <span class=""disease"">degeneration of dopaminergic neurons</span> and increased iron content in the SN of iron dextran overloaded animals.",761593.0,17490790.0,17490790_D014443_D009410,17490790_2,bcv_easy_776_sent_work_dev_set_761593
770955895,0.00,14,false,"",0.0,,"",no_relation,,TRUE,D002216,"<span class=""chemical"">captopril</span>",D011507,"<span class=""disease"">proteinuria</span>","Oral administration of <span class=""chemical"">captopril</span> at 100 mg/kg for 14 days failed to aggravate <span class=""disease"">proteinuria</span> pre-existing in SHR.",761593.0,6454943.0,6454943_D002216_D011507,6454943_3,bcv_easy_588_sent_work_dev_set_761593
770955896,0.12,8,false,"",0.0,,"",no_relation,,TRUE,D013835,"<span class=""chemical"">thiamine pyrophosphate/TPP</span>",D014899,"<span class=""disease"">Wernicke's encephalopathy</span>","We studied a thiamine-dependent enzyme, transketolase, from fibroblasts of a diabetic patient who developed <span class=""disease"">Wernicke's encephalopathy</span> when treated with tolazamide, in order to delineate if this patient also had transketolase abnormality [high Km for <span class=""chemical"">thiamine pyrophosphate</span> (<span class=""chemical"">TPP</span>)], as previously reported in postalcoholic Wernicke-Korsakoff syndrome.",761593.0,3762968.0,3762968_D013835_D014899,3762968_1,bcv_easy_723_sent_work_dev_set_761593
770955897,0.08,12,false,"",0.0,,"",no_relation,,TRUE,D003975,"<span class=""chemical"">Diazepam</span>",D006212,"<span class=""disease"">hallucinations</span>","<span class=""chemical"">Diazepam</span>, unless contraindicated or risky, remains the only necessary complementary drug to ketamine as it buffers its cardiovascular response and decreases the duration and intensity of operative and postoperative <span class=""disease"">hallucinations</span>.",761593.0,12091028.0,12091028_D003975_D006212,12091028_5,bcv_easy_991_sent_work_dev_set_761593
770955898,0.00,20,false,"",0.0,,"",no_relation,,TRUE,D008687,"<span class=""chemical"">metformin</span>",D007674,"<span class=""disease"">kidney dysfunction</span>","These in vivo markers of <span class=""disease"">kidney dysfunction</span> and their correction by <span class=""chemical"">metformin</span> were complemented by in vitro studies of mitochondrial function.",761593.0,20164825.0,20164825_D008687_D007674,20164825_7,bcv_easy_272_sent_work_dev_set_761593
770955899,0.08,12,false,"",0.0,,"",no_relation,,TRUE,D013629,"<span class=""chemical"">Tamoxifen</span>",D001943,"<span class=""disease"">breast cancer</span>","BACKGROUND: <span class=""chemical"">Tamoxifen</span> is a candidate chemopreventive agent in <span class=""disease"">breast cancer</span>, although the drug may be associated with the development of endometrial cancer.",761593.0,9672273.0,9672273_D013629_D001943,9672273_1,bcv_easy_308_sent_work_dev_set_761593
770955900,0.29,14,false,"",0.0,,"",no_relation,,TRUE,D012254,"<span class=""chemical"">ribavirin</span>",D000257,"<span class=""disease"">adenovirus disease</span>","DESIGN/METHODS: We retrospectively reviewed the medical records of 5 children treated with intravenous <span class=""chemical"">ribavirin</span> for documented severe <span class=""disease"">adenovirus disease</span>.",761593.0,12093990.0,12093990_D012254_D000257,12093990_12,bcv_easy_243_sent_work_dev_set_761593
770955901,0.09,11,false,"",0.0,,"",no_relation,,TRUE,D014191,"<span class=""chemical"">tranylcypromine</span>",D003866,"<span class=""disease"">depression</span>","We report a venlafaxine-MAOI interaction that resulted in the serotonin syndrome in a 23-y-old male who was taking <span class=""chemical"">tranylcypromine</span> for <span class=""disease"">depression</span>.",761593.0,8888541.0,8888541_D014191_D003866,8888541_4,bcv_easy_1107_sent_work_dev_set_761593
770955902,0.00,11,false,"",0.0,,"",no_relation,,TRUE,D004656,"<span class=""chemical"">enalapril</span>",D003920,"<span class=""disease"">diabetes</span>","By multivariate analysis, in both the placebo and <span class=""chemical"">enalapril</span> groups older age, diuretic therapy, and <span class=""disease"">diabetes</span> were associated with decreased renal function, whereas beta-blocker therapy and higher ejection fraction were renoprotective.",761593.0,10539815.0,10539815_D004656_D003920,10539815_9,bcv_easy_761_sent_work_dev_set_761593
770955903,0.31,13,false,IT says she experienced &amp;quot;rapidly progressive glomerulonephritis after being treated with it!!!! For fuck sakes man.,0.0769,,"",no_relation,,TRUE,D010396,"<span class=""chemical"">D-penicillamine</span>",D001172,"<span class=""disease"">rheumatoid arthritis</span>","A 67-year-old woman with <span class=""disease"">rheumatoid arthritis</span> presented rapidly progressive glomerulonephritis (RPGN) after 5 months of <span class=""chemical"">D-penicillamine</span> (250 mg/day) treatment.",761593.0,8267029.0,8267029_D010396_D001172,8267029_1,bcv_easy_498_sent_work_dev_set_761593
770955904,0.07,15,false,"",0.0,,"",no_relation,,TRUE,D002122,"<span class=""chemical"">calcium chloride</span>",D015878,"<span class=""disease"">mydriasis</span>","It is apparent that <span class=""chemical"">calcium chloride</span> can ""dissociate"" vocalization and fighting from autonomic and motor phenomena such as <span class=""disease"">mydriasis</span>, tremor and clonic-tonic convulsions caused by carbachol and eserine.",761593.0,6892185.0,6892185_D002122_D015878,6892185_4,bcv_easy_1057_sent_work_dev_set_761593
770955905,0.06,17,false,"",0.0,,"",no_relation,,TRUE,D014635,"<span class=""chemical"">Valproate</span>",D006423,"<span class=""disease"">homonymous hemianopsia</span>","Complications were observed in two patients: one had a left <span class=""disease"">homonymous hemianopsia</span> after pallidotomy and another one developed left hemiballistic movements 3 days after subthalamotomy which partly improved within 1 month with <span class=""chemical"">Valproate</span> 1000 mg/day.",761593.0,19234905.0,19234905_D014635_D006423,19234905_10,bcv_easy_201_sent_work_dev_set_761593
770955906,0.00,12,false,"",0.0,,"",no_relation,,TRUE,D015215,"<span class=""chemical"">azidothymidine</span>",C565469,"<span class=""disease"">immunodeficient</span>","Sensitivity of erythroid progenitor colonies to erythropoietin in <span class=""chemical"">azidothymidine</span> treated <span class=""disease"">immunodeficient</span> mice.",761593.0,2004015.0,2004015_D015215_C565469,2004015_0,bcv_easy_213_sent_work_dev_set_761593
770955907,0.20,15,false,"",0.0,,"",no_relation,,TRUE,D009270,"<span class=""chemical"">naloxone</span>",D007022,"<span class=""disease"">hypotension</span>","Our experience demonstrates a possible role of <span class=""chemical"">naloxone</span> in the reversal of <span class=""disease"">hypotension</span> resulting from captopril.",761593.0,1928887.0,1928887_D009270_D007022,1928887_5,bcv_easy_514_sent_work_dev_set_761593
770955908,0.36,14,false,Thrombophlebitis occurred to patients receiving an aminoglycoside plus vancomycin. please review.,0.0714,,"",no_relation,,TRUE,D000617,"<span class=""chemical"">aminoglycoside</span>",D013924,"<span class=""disease"">Thrombophlebitis</span>","<span class=""disease"">Thrombophlebitis</span> occurred only with infusion through peripheral cannulae; nephrotoxicity and ototoxicity were confined to patients receiving an <span class=""chemical"">aminoglycoside</span> plus vancomycin.",761593.0,3934126.0,3934126_D000617_D013924,3934126_5,bcv_easy_1143_sent_work_dev_set_761593
770955909,0.08,12,false,"",0.0,,"",no_relation,,TRUE,D008727,"<span class=""chemical"">methotrexate</span>",D007938,"<span class=""disease"">leukaemia</span>","BACKGROUND: A transient leukoencephalopathy mimicking cerebrovascular accident has been described as a complication of chemotherapy, most commonly in recipients of intrathecal <span class=""chemical"">methotrexate</span> for childhood <span class=""disease"">leukaemia</span>.",761593.0,17682013.0,17682013_D008727_D007938,17682013_1,bcv_easy_780_sent_work_dev_set_761593
770955910,0.00,17,false,"",0.0,,"",no_relation,,TRUE,D013999,"<span class=""chemical"">timolol</span>",D007008,"<span class=""disease"">hypokalemia</span>","The beta adrenergic blocking drug, <span class=""chemical"">timolol</span>, tended to correct the <span class=""disease"">hypokalemia</span> of short-term bendrofluazide treatment in 6 healthy male subjects and although the effect was small it was significant.",761593.0,326460.0,326460_D013999_D007008,326460_1,bcv_easy_394_sent_work_dev_set_761593
770955911,0.08,13,false,"",0.0,,"",no_relation,,TRUE,D004110,"<span class=""chemical"">diltiazem</span>",D005764,"<span class=""disease"">gastroesophageal reflux disorder</span>","A possible drug interaction occurred in a 45-year-old woman who was taking cisapride for <span class=""disease"">gastroesophageal reflux disorder</span> and <span class=""chemical"">diltiazem</span>, an agent that has inhibitory effect on CYP3A4, for hypertension.",761593.0,9545159.0,9545159_D004110_D005764,9545159_3,bcv_easy_264_sent_work_dev_set_761593
770955912,0.00,9,false,"",0.0,,"",no_relation,,TRUE,D009270,"<span class=""chemical"">naloxone</span>",D012133,"<span class=""disease"">respiratory paralysis</span>","In this study <span class=""chemical"">naloxone</span> reversed <span class=""disease"">respiratory paralysis</span> induced by thiopental in rats.",761593.0,2893236.0,2893236_D009270_D012133,2893236_2,bcv_easy_441_sent_work_dev_set_761593
770955913,0.38,13,false,"",0.0,,"",no_relation,,TRUE,D005680,"<span class=""chemical"">GABA</span>",D012133,"<span class=""disease"">respiratory paralysis</span>","These data suggest naloxone reverses <span class=""disease"">respiratory paralysis</span> produced by thiopental and involves <span class=""chemical"">GABA</span> in its action.",761593.0,2893236.0,2893236_D005680_D012133,2893236_7,bcv_easy_450_sent_work_dev_set_761593
770955914,0.00,13,false,"",0.0,,"",no_relation,,TRUE,D015742,"<span class=""chemical"">propofol</span>",D008305,"<span class=""disease"">malignant hyperthermia</span>","Anesthesia was continued uneventfully with <span class=""chemical"">propofol</span> infusion while all facilities were available to detect and treat <span class=""disease"">malignant hyperthermia</span>.",761593.0,15893386.0,15893386_D015742_D008305,15893386_4,bcv_easy_1225_sent_work_dev_set_761593
770955915,0.08,13,false,"",0.0,,"",no_relation,,TRUE,C422649,"<span class=""chemical"">Etoricoxib</span>",D005767,"<span class=""disease"">GI AEs</span>","CONCLUSIONS: <span class=""chemical"">Etoricoxib</span> 90 mg demonstrated a significantly lower risk for discontinuing treatment due to <span class=""disease"">GI AEs</span> compared with diclofenac 150 mg.",761593.0,17965424.0,17965424_C422649_D005767,17965424_11,bcv_easy_936_sent_work_dev_set_761593
770955916,0.15,20,false,My answer was :  &amp;quot;The sentence does not say that...&amp;quot;,0.05,,"",no_relation,,TRUE,D008094,"<span class=""chemical"">lithium</span>",D001714,"<span class=""disease"">bipolar disorder</span>","PATIENTS: One hundred and one patients (28 men and 73 women) with <span class=""disease"">bipolar disorder</span> receiving <span class=""chemical"">lithium</span> maintenance therapy ranging from 1 year's to 32 years' duration.",761593.0,10354657.0,10354657_D008094_D001714,10354657_5,bcv_easy_1132_sent_work_dev_set_761593
770955917,0.31,13,false,"",0.0,,"",no_relation,,TRUE,D008774,"<span class=""chemical"">methylphenidate</span>",D061218,"<span class=""disease"">treatment-resistant depression</span>","An 82-year-old man with <span class=""disease"">treatment-resistant depression</span> and early Alzheimer's disease was started on <span class=""chemical"">methylphenidate</span>.",761593.0,12907924.0,12907924_D008774_D061218,12907924_1,bcv_easy_398_sent_work_dev_set_761593
770955918,0.00,5,false,"",0.0,,"",no_relation,,TRUE,D011224,"<span class=""chemical"">prazosin</span>",D001919,"<span class=""disease"">bradycardia</span>","Furthermore, the <span class=""disease"">bradycardia</span> that accompanied the noradrenaline-induced pressor effect in SHR was similar with and without chronic <span class=""chemical"">prazosin</span> treatment despite a 47-71% reduction of the pressor effect in chronic alpha 1-receptor blocked SHR.(ABSTRACT TRUNCATED AT 400 WORDS)",761593.0,1355091.0,1355091_D011224_D001919,1355091_17,bcv_easy_1082_sent_work_dev_set_761593
