_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ask_question_here,comment_box,verify_relationship,orig__golden,chemical_id,chemical_name,disease_id,disease_name,form_sentence,original_job_id,pmid,relation_pair_id,sentence_id,uniq_id,verify_relationship_gold,verify_relationship_gold_reason
778102643,8/26/2015 05:33:22,false,1721360640,,8/26/2015 05:31:13,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,no_relation,,MESH:D007608,"<span class=""chemical"">KA</span>",MESH:D012640,"<span class=""disease"">seizures</span>","However, pilocarpine-induced <span class=""disease"">seizures</span> result in a more widespread neuronal death in both WT and D2R -/- brains in comparison to <span class=""chemical"">KA</span>.",,11860278.0,11860278_MESH:D007608_MESH:D012640,11860278_7,bcv_devset_test_100_easy_418,,
778102644,8/26/2015 04:47:07,false,1721337817,,8/26/2015 04:45:59,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,yes_direct,,MESH:D018698,"<span class=""chemical"">glutamate</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine.",,11860278.0,11860278_MESH:D018698_MESH:D012640,11860278_8,bcv_devset_test_100_easy_419,,
778102644,8/26/2015 04:48:11,false,1721338170,,8/26/2015 04:46:24,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,yes_direct,,MESH:D018698,"<span class=""chemical"">glutamate</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine.",,11860278.0,11860278_MESH:D018698_MESH:D012640,11860278_8,bcv_devset_test_100_easy_419,,
778102644,8/26/2015 04:49:18,false,1721338557,,8/26/2015 04:46:45,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,,MESH:D018698,"<span class=""chemical"">glutamate</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine.",,11860278.0,11860278_MESH:D018698_MESH:D012640,11860278_8,bcv_devset_test_100_easy_419,,
778102644,8/26/2015 04:49:36,false,1721338673,,8/26/2015 04:47:25,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,,MESH:D018698,"<span class=""chemical"">glutamate</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine.",,11860278.0,11860278_MESH:D018698_MESH:D012640,11860278_8,bcv_devset_test_100_easy_419,,
778102644,8/26/2015 05:16:23,false,1721349653,,8/26/2015 05:10:31,false,clixsense,0.8333,33843060,COL,34,Bogotá,186.145.72.235,,,yes_indirect,,MESH:D018698,"<span class=""chemical"">glutamate</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both <span class=""chemical"">glutamate</span> and acetylcholine.",,11860278.0,11860278_MESH:D018698_MESH:D012640,11860278_8,bcv_devset_test_100_easy_419,,
778102645,8/26/2015 05:25:11,false,1721353854,,8/26/2015 05:24:43,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102645,8/26/2015 05:25:39,false,1721354106,,8/26/2015 05:24:45,false,neodev,0.8286,33292218,VEN,"","",190.199.97.165,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102645,8/26/2015 05:26:43,false,1721354790,,8/26/2015 05:24:57,false,neodev,0.75,29150840,PHL,"","",121.54.54.224,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102645,8/26/2015 05:27:12,false,1721355302,,8/26/2015 05:24:47,false,gifthunterclub,0.9474,21110164,CHL,12,Santiago,186.79.35.51,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102645,8/26/2015 05:44:32,false,1721369907,,8/26/2015 05:24:50,true,elite,0.625,30487799,IDN,"","",112.215.123.181,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102645,8/26/2015 05:49:32,false,1721374213,,8/26/2015 05:44:40,false,elite,0.7778,33924850,IND,16,Panvel,111.119.197.21,,,yes_direct,,MESH:D000109,"<span class=""chemical"">acetylcholine</span>",MESH:D012640,"<span class=""disease"">seizures</span>","Thus, the absence of D2R lowers the threshold for <span class=""disease"">seizures</span> induced by both glutamate and <span class=""chemical"">acetylcholine</span>.",,11860278.0,11860278_MESH:D000109_MESH:D012640,11860278_8,bcv_devset_test_100_easy_420,,
778102646,8/26/2015 05:03:52,false,1721344422,,8/26/2015 05:03:15,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D012206,8492347_0,bcv_devset_test_100_easy_421,,
778102646,8/26/2015 05:04:10,false,1721344512,,8/26/2015 05:03:30,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D012206,8492347_0,bcv_devset_test_100_easy_421,,
778102646,8/26/2015 05:04:46,false,1721344732,,8/26/2015 05:03:30,false,clixsense,0.8837,13919775,IDN,30,Tangerang,180.250.88.122,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D012206,8492347_0,bcv_devset_test_100_easy_421,,
778102646,8/26/2015 05:05:51,false,1721345079,,8/26/2015 05:03:42,false,clixsense,0.9231,28101816,ITA,07,Vetralla,78.159.216.45,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D012206,8492347_0,bcv_devset_test_100_easy_421,,
778102646,8/26/2015 05:34:30,false,1721361770,,8/26/2015 05:33:33,false,neodev,0.9545,32664120,VEN,25,Caracas,190.72.148.117,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D012206,8492347_0,bcv_devset_test_100_easy_421,,
778102647,8/26/2015 04:39:33,false,1721335129,,8/26/2015 04:38:51,false,neodev,0.8689,27597779,CAN,AB,Calgary,68.146.86.137,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D013746,8492347_0,bcv_devset_test_100_easy_422,,
778102647,8/26/2015 04:39:46,false,1721335178,,8/26/2015 04:38:38,false,clixsense,0.8313,32261430,PHL,D9,Makati,222.127.255.18,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D013746,8492347_0,bcv_devset_test_100_easy_422,,
778102647,8/26/2015 04:41:23,false,1721335654,,8/26/2015 04:39:58,false,neodev,0.9643,32632027,MEX,11,Irapuato,187.205.242.154,,,yes_direct,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D013746,8492347_0,bcv_devset_test_100_easy_422,,
778102647,8/26/2015 04:42:13,false,1721335974,,8/26/2015 04:39:56,false,neodev,0.8667,12337397,IDN,07,Semarang,222.124.21.42,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D013746,8492347_0,bcv_devset_test_100_easy_422,,
778102647,8/26/2015 04:44:09,false,1721336576,,8/26/2015 04:39:48,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D013746,8492347_0,bcv_devset_test_100_easy_422,,
778102648,8/26/2015 05:36:13,false,1721363277,,8/26/2015 05:35:46,false,neodev,0.9605,29847126,VEN,25,Caracas,190.94.235.191,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D013746,8492347_0,bcv_devset_test_100_easy_423,,
778102648,8/26/2015 05:37:14,false,1721364045,,8/26/2015 05:35:41,false,tremorgames,1.0,19953423,IDN,"","",114.124.29.253,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D013746,8492347_0,bcv_devset_test_100_easy_423,,
778102648,8/26/2015 05:37:33,false,1721364328,,8/26/2015 05:35:48,false,neodev,0.9444,28584099,VEN,07,Valencia,190.142.26.39,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D013746,8492347_0,bcv_devset_test_100_easy_423,,
778102648,8/26/2015 05:37:55,false,1721364713,,8/26/2015 05:35:45,false,clixsense,0.9524,31576730,IDN,30,Bandung,118.97.184.205,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D013746,8492347_0,bcv_devset_test_100_easy_423,,
778102648,8/26/2015 05:38:15,false,1721365015,,8/26/2015 05:35:50,false,tremorgames,1.0,30680632,ARG,07,Buenos Aires,186.23.201.0,,,yes_direct,,MESH:D005665,"<span class=""chemical"">furosemide</span>",MESH:D013746,"<span class=""disease"">Tetany</span>","<span class=""disease"">Tetany</span> and rhabdomyolysis due to surreptitious <span class=""chemical"">furosemide</span>--importance of magnesium supplementation.",,8492347.0,8492347_MESH:D005665_MESH:D013746,8492347_0,bcv_devset_test_100_easy_423,,
778102649,8/26/2015 05:40:52,false,1721366995,,8/26/2015 05:40:13,false,elite,0.8077,34195998,IND,16,Mumbai,183.87.33.231,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D012206,8492347_0,bcv_devset_test_100_easy_424,,
778102649,8/26/2015 05:40:55,false,1721367068,,8/26/2015 05:40:13,false,clixsense,0.9286,17209680,DEU,"","",91.1.120.128,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D012206,8492347_0,bcv_devset_test_100_easy_424,,
778102649,8/26/2015 05:42:03,false,1721367991,,8/26/2015 05:40:06,false,tremorgames,1.0,30680632,ARG,07,Buenos Aires,186.23.201.0,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D012206,8492347_0,bcv_devset_test_100_easy_424,,
778102649,8/26/2015 05:43:32,false,1721369095,,8/26/2015 05:40:20,false,neodev,1.0,33163510,VEN,"","",201.210.214.15,,,no_relation,,MESH:D008274,"<span class=""chemical"">magnesium</span>",MESH:D012206,"<span class=""disease"">rhabdomyolysis</span>","Tetany and <span class=""disease"">rhabdomyolysis</span> due to surreptitious furosemide--importance of <span class=""chemical"">magnesium</span> supplementation.",,8492347.0,8492347_MESH:D008274_MESH:D012206,8492347_0,bcv_devset_test_100_easy_424,,
