_golden	chemical_id	chemical_name	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	sentence_id	uniq_id	verify_relationship_gold	verify_relationship_gold_reason
	MESH:D013999	"<span class=""chemical"">timolol</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"The beta adrenergic blocking drug, <span class=""chemical"">timolol</span>, tended to correct the <span class=""disease"">hypokalemia</span> of short-term bendrofluazide treatment in 6 healthy male subjects and although the effect was small it was significant."		326460.0	326460_MESH:D013999_MESH:D007008	326460_1	bcv_devset_test_100_easy_445		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D010673	"<span class=""disease"">Pheochromocytoma</span>"	"<span class=""disease"">Pheochromocytoma</span> unmasked by <span class=""chemical"">amisulpride</span> and tiapride."		15811908.0	15811908_MESH:C012052_MESH:D010673	15811908_0	bcv_devset_test_100_easy_446		
	MESH:D063325	"<span class=""chemical"">tiapride</span>"	MESH:D010673	"<span class=""disease"">Pheochromocytoma</span>"	"<span class=""disease"">Pheochromocytoma</span> unmasked by amisulpride and <span class=""chemical"">tiapride</span>."		15811908.0	15811908_MESH:D063325_MESH:D010673	15811908_0	bcv_devset_test_100_easy_447		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D010673	"<span class=""disease"">pheochromocytoma</span>"	"OBJECTIVE: To describe the unmasking of <span class=""disease"">pheochromocytoma</span> in a patient treated with <span class=""chemical"">amisulpride</span> and tiapride."		15811908.0	15811908_MESH:C012052_MESH:D010673	15811908_1	bcv_devset_test_100_easy_448		
	MESH:D063325	"<span class=""chemical"">tiapride</span>"	MESH:D010673	"<span class=""disease"">pheochromocytoma</span>"	"OBJECTIVE: To describe the unmasking of <span class=""disease"">pheochromocytoma</span> in a patient treated with amisulpride and <span class=""chemical"">tiapride</span>."		15811908.0	15811908_MESH:D063325_MESH:D010673	15811908_1	bcv_devset_test_100_easy_449		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D006261	"<span class=""disease"">headache</span>"	"CASE SUMMARY: A 42-year-old white man developed acute hypertension with severe <span class=""disease"">headache</span> and vomiting 2 hours after the first doses of <span class=""chemical"">amisulpride</span> 100 mg and tiapride 100 mg."		15811908.0	15811908_MESH:C012052_MESH:D006261	15811908_2	bcv_devset_test_100_easy_450		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D014839	"<span class=""disease"">vomiting</span>"	"CASE SUMMARY: A 42-year-old white man developed acute hypertension with severe headache and <span class=""disease"">vomiting</span> 2 hours after the first doses of <span class=""chemical"">amisulpride</span> 100 mg and tiapride 100 mg."		15811908.0	15811908_MESH:C012052_MESH:D014839	15811908_2	bcv_devset_test_100_easy_451		
	MESH:D063325	"<span class=""chemical"">tiapride</span>"	MESH:D014839	"<span class=""disease"">vomiting</span>"	"CASE SUMMARY: A 42-year-old white man developed acute hypertension with severe headache and <span class=""disease"">vomiting</span> 2 hours after the first doses of amisulpride 100 mg and <span class=""chemical"">tiapride</span> 100 mg."		15811908.0	15811908_MESH:D063325_MESH:D014839	15811908_2	bcv_devset_test_100_easy_452		
	MESH:D063325	"<span class=""chemical"">tiapride</span>"	MESH:D006261	"<span class=""disease"">headache</span>"	"CASE SUMMARY: A 42-year-old white man developed acute hypertension with severe <span class=""disease"">headache</span> and vomiting 2 hours after the first doses of amisulpride 100 mg and <span class=""chemical"">tiapride</span> 100 mg."		15811908.0	15811908_MESH:D063325_MESH:D006261	15811908_2	bcv_devset_test_100_easy_453		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D006973	"<span class=""disease"">hypertension</span>"	"CASE SUMMARY: A 42-year-old white man developed acute <span class=""disease"">hypertension</span> with severe headache and vomiting 2 hours after the first doses of <span class=""chemical"">amisulpride</span> 100 mg and tiapride 100 mg."		15811908.0	15811908_MESH:C012052_MESH:D006973	15811908_2	bcv_devset_test_100_easy_454		
	MESH:C037689	"<span class=""chemical"">benzamide</span>"	MESH:D010673	"<span class=""disease"">pheochromocytoma</span>"	"DISCUSSION: Drug-induced symptoms of <span class=""disease"">pheochromocytoma</span> are often associated with the use of substituted <span class=""chemical"">benzamide</span> drugs, but the underlying mechanism is unknown."		15811908.0	15811908_MESH:C037689_MESH:D010673	15811908_5	bcv_devset_test_100_easy_455		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D006973	"<span class=""disease"">hypertensive</span>"	"In our case, use of the Naranjo probability scale indicated a possible relationship between the <span class=""disease"">hypertensive</span> crisis and <span class=""chemical"">amisulpride</span> and tiapride therapy."		15811908.0	15811908_MESH:C012052_MESH:D006973	15811908_6	bcv_devset_test_100_easy_456		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D010673	"<span class=""disease"">pheochromocytoma</span>"	"CONCLUSIONS: As of March 24, 2005, this is the first reported case of <span class=""chemical"">amisulpride</span>- and tiapride-induced hypertensive crisis in a patient with <span class=""disease"">pheochromocytoma</span>."		15811908.0	15811908_MESH:C012052_MESH:D010673	15811908_7	bcv_devset_test_100_easy_457		
	MESH:D063325	"<span class=""chemical"">tiapride</span>"	MESH:D010673	"<span class=""disease"">pheochromocytoma</span>"	"CONCLUSIONS: As of March 24, 2005, this is the first reported case of amisulpride- and <span class=""chemical"">tiapride</span>-induced hypertensive crisis in a patient with <span class=""disease"">pheochromocytoma</span>."		15811908.0	15811908_MESH:D063325_MESH:D010673	15811908_7	bcv_devset_test_100_easy_458		
	MESH:C012052	"<span class=""chemical"">amisulpride</span>"	MESH:D006973	"<span class=""disease"">hypertensive</span>"	"CONCLUSIONS: As of March 24, 2005, this is the first reported case of <span class=""chemical"">amisulpride</span>- and tiapride-induced <span class=""disease"">hypertensive</span> crisis in a patient with pheochromocytoma."		15811908.0	15811908_MESH:C012052_MESH:D006973	15811908_7	bcv_devset_test_100_easy_459		
	MESH:D020888	"<span class=""chemical"">vigabatrin</span>"	MESH:D014786	"<span class=""disease"">visual field constriction</span>"	"Electro-oculography, electroretinography, visual evoked potentials, and multifocal electroretinography in patients with <span class=""chemical"">vigabatrin</span>-attributed <span class=""disease"">visual field constriction</span>."		11077455.0	11077455_MESH:D020888_MESH:D014786	11077455_0	bcv_devset_test_100_easy_460		
	MESH:D020888	"<span class=""chemical"">vigabatrin</span>"	MESH:D014786	"<span class=""disease"">visual field constriction</span>"	"PURPOSE: Symptomatic <span class=""disease"">visual field constriction</span> thought to be associated with <span class=""chemical"">vigabatrin</span> has been reported."		11077455.0	11077455_MESH:D020888_MESH:D014786	11077455_1	bcv_devset_test_100_easy_461		
	MESH:D020888	"<span class=""chemical"">vigabatrin</span>"	MESH:D014786	"<span class=""disease"">visual field loss</span>"	"The current study investigated the visual fields and visual electrophysiology of eight patients with known <span class=""chemical"">vigabatrin</span>-attributed <span class=""disease"">visual field loss</span>, three of whom were reported previously."		11077455.0	11077455_MESH:D020888_MESH:D014786	11077455_2	bcv_devset_test_100_easy_462		
	MESH:D020888	"<span class=""chemical"">vigabatrin</span>"	MESH:D014786	"<span class=""disease"">visual field constriction</span>"	"CONCLUSION: Marked <span class=""disease"">visual field constriction</span> appears to be associated with <span class=""chemical"">vigabatrin</span> therapy."		11077455.0	11077455_MESH:D020888_MESH:D014786	11077455_11	bcv_devset_test_100_easy_463		
	MESH:D010096	"<span class=""chemical"">oxprenolol</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"Beta-2-adrenoceptor-mediated <span class=""disease"">hypokalemia</span> and its abolishment by <span class=""chemical"">oxprenolol</span>."		2826064.0	2826064_MESH:D010096_MESH:D007008	2826064_0	bcv_devset_test_100_easy_464		
	MESH:D010096	"<span class=""chemical"">oxprenolol</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"Subsequently we investigated the efficacy of <span class=""chemical"">oxprenolol</span> in antagonizing such <span class=""disease"">hypokalemia</span>, together with the pharmacokinetic interaction between both drugs."		2826064.0	2826064_MESH:D010096_MESH:D007008	2826064_2	bcv_devset_test_100_easy_465		
	MESH:D010096	"<span class=""chemical"">oxprenolol</span>"	MESH:D007008	"<span class=""disease"">hypokalemia</span>"	"In spite of higher terbutaline concentrations after <span class=""chemical"">oxprenolol</span> pretreatment, the <span class=""disease"">hypokalemia</span> was almost completely antagonized by the beta 2-blocking action."		2826064.0	2826064_MESH:D010096_MESH:D007008	2826064_7	bcv_devset_test_100_easy_466		
	MESH:D013739	"<span class=""chemical"">testosterone</span>"	MESH:D063646	"<span class=""disease"">carcinogenesis</span>"	"Promotional effects of <span class=""chemical"">testosterone</span> and dietary fat on prostate <span class=""disease"">carcinogenesis</span> in genetically susceptible rats."		3969369.0	3969369_MESH:D013739_MESH:D063646	3969369_0	bcv_devset_test_100_easy_467		
	MESH:D013739	"<span class=""chemical"">testosterone</span>"	MESH:D009369	"<span class=""disease"">tumors</span>"	"Conventional LW rats, implanted with <span class=""chemical"">testosterone</span> at age 4 months, developed a higher incidence of prostate cancer after an average interval of 14 months: 24% had developed gross <span class=""disease"">tumors</span>, and 40% when it included microscopic <span class=""disease"">tumors</span>."		3969369.0	3969369_MESH:D013739_MESH:D009369	3969369_2	bcv_devset_test_100_easy_468		
	MESH:D013739	"<span class=""chemical"">testosterone</span>"	MESH:D011471	"<span class=""disease"">prostate cancer</span>"	"Conventional LW rats, implanted with <span class=""chemical"">testosterone</span> at age 4 months, developed a higher incidence of <span class=""disease"">prostate cancer</span> after an average interval of 14 months: 24% had developed gross tumors, and 40% when it included microscopic tumors."		3969369.0	3969369_MESH:D013739_MESH:D011471	3969369_2	bcv_devset_test_100_easy_469		
	MESH:D013739	"<span class=""chemical"">testosterone</span>"	MESH:D011471	"<span class=""disease"">prostate cancer</span>"	"Preliminary results indicate that <span class=""chemical"">testosterone</span>-treated LW rats that were fed the same diet, which was supplemented with corn oil up to 20% fat, developed <span class=""disease"">prostate cancer</span> after intervals of 6-12 months."		3969369.0	3969369_MESH:D013739_MESH:D011471	3969369_3	bcv_devset_test_100_easy_470		
	MESH:D013739	"<span class=""chemical"">testosterone</span>"	MESH:D053448	"<span class=""disease"">prostatitis</span>"	"Conventional SD rats fed diet L-485 and treated with <span class=""chemical"">testosterone</span> developed only <span class=""disease"">prostatitis</span>."		3969369.0	3969369_MESH:D013739_MESH:D053448	3969369_5	bcv_devset_test_100_easy_471		
	MESH:D003042	"<span class=""chemical"">cocaine</span>"	MESH:D013345	"<span class=""disease"">subarachnoid hemorrhage</span>"	"Absence of acute cerebral vasoconstriction after <span class=""chemical"">cocaine</span>-associated <span class=""disease"">subarachnoid hemorrhage</span>."		16174948.0	16174948_MESH:D003042_MESH:D013345	16174948_0	bcv_devset_test_100_easy_472		
	MESH:D003042	"<span class=""chemical"">Cocaine</span>"	MESH:D013901	"<span class=""disease"">neurovascular complications</span>"	"INTRODUCTION: <span class=""chemical"">Cocaine</span> use has been associated with <span class=""disease"">neurovascular complications</span>, including arterial vasoconstriction and vasculitis."		16174948.0	16174948_MESH:D003042_MESH:D013901	16174948_1	bcv_devset_test_100_easy_473		
	MESH:D003042	"<span class=""chemical"">Cocaine</span>"	MESH:D014657	"<span class=""disease"">vasculitis</span>"	"INTRODUCTION: <span class=""chemical"">Cocaine</span> use has been associated with neurovascular complications, including arterial vasoconstriction and <span class=""disease"">vasculitis</span>."		16174948.0	16174948_MESH:D003042_MESH:D014657	16174948_1	bcv_devset_test_100_easy_474		
	MESH:D003042	"<span class=""chemical"">cocaine</span>"	MESH:D013345	"<span class=""disease"">SAH/subarachnoid hemorrhage</span>"	"Information on these effects could be obtained from angiograms of patients with <span class=""chemical"">cocaine</span>-associated <span class=""disease"">subarachnoid hemorrhage</span> (<span class=""disease"">SAH</span>) who underwent angiography shortly after <span class=""chemical"">cocaine</span> use."		16174948.0	16174948_MESH:D003042_MESH:D013345	16174948_3	bcv_devset_test_100_easy_475		
	MESH:D003042	"<span class=""chemical"">cocaine</span>"	MESH:D013345	"<span class=""disease"">SAH</span>"	"METHODS: We screened patients with <span class=""disease"">SAH</span> retrospectively and identified those with positive urine toxicology for <span class=""chemical"">cocaine</span> or its metabolites."		16174948.0	16174948_MESH:D003042_MESH:D013345	16174948_4	bcv_devset_test_100_easy_476		
	MESH:D003042	"<span class=""chemical"">cocaine</span>"	MESH:D013345	"<span class=""disease"">SAH</span>"	"CONCLUSION: No quantitative evidence for narrowing of large cerebral arteries or qualitative angiographic evidence for distal narrowing or vasculitis could be found in patients who underwent angiography after aneurysmal <span class=""disease"">SAH</span> associated with <span class=""chemical"">cocaine</span> use."		16174948.0	16174948_MESH:D003042_MESH:D013345	16174948_11	bcv_devset_test_100_easy_477		
	MESH:D003042	"<span class=""chemical"">cocaine</span>"	MESH:D014657	"<span class=""disease"">vasculitis</span>"	"CONCLUSION: No quantitative evidence for narrowing of large cerebral arteries or qualitative angiographic evidence for distal narrowing or <span class=""disease"">vasculitis</span> could be found in patients who underwent angiography after aneurysmal SAH associated with <span class=""chemical"">cocaine</span> use."		16174948.0	16174948_MESH:D003042_MESH:D014657	16174948_11	bcv_devset_test_100_easy_478		
