_golden	chemical_id	chemical_name	comment_box_gold_reason	disease_id	disease_name	form_sentence	original_job_id	pmid	relation_pair_id	uniq_id	useless_column_gold	useless_column_gold_reason	verify_relationship_gold	verify_relationship_gold_reason
	D014640	"<span class=""chemical"">vancomycin</span>"		D007674	"<span class=""disease"">nephrotoxicity</span>"	"Thrombophlebitis occurred only with infusion through peripheral cannulae; <span class=""disease"">nephrotoxicity</span> and ototoxicity were confined to patients receiving an aminoglycoside plus <span class=""chemical"">vancomycin</span>."		3934126	3934126_D014640_D007674	bcv_easy_1141				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D006311	"<span class=""disease"">ototoxicity</span>"	"Thrombophlebitis occurred only with infusion through peripheral cannulae; nephrotoxicity and <span class=""disease"">ototoxicity</span> were confined to patients receiving an <span class=""chemical"">aminoglycoside</span> plus vancomycin."		3934126	3934126_D000617_D006311	bcv_easy_1142				
	D000617	"<span class=""chemical"">aminoglycoside</span>"		D013924	"<span class=""disease"">Thrombophlebitis</span>"	"<span class=""disease"">Thrombophlebitis</span> occurred only with infusion through peripheral cannulae; nephrotoxicity and ototoxicity were confined to patients receiving an <span class=""chemical"">aminoglycoside</span> plus vancomycin."		3934126	3934126_D000617_D013924	bcv_easy_1143				
	D014640	"<span class=""chemical"">vancomycin</span>"		D006311	"<span class=""disease"">ototoxicity</span>"	"Thrombophlebitis occurred only with infusion through peripheral cannulae; nephrotoxicity and <span class=""disease"">ototoxicity</span> were confined to patients receiving an aminoglycoside plus <span class=""chemical"">vancomycin</span>."		3934126	3934126_D014640_D006311	bcv_easy_1144				
	D014640	"<span class=""chemical"">vancomycin</span>"		D007239	"<span class=""disease"">infections</span>"	"We conclude that <span class=""chemical"">vancomycin</span>, administered appropriately, constitutes safe, effective therapy for <span class=""disease"">infections</span> caused by susceptible bacteria."		3934126	3934126_D014640_D007239	bcv_easy_1145				
	D016861	"<span class=""chemical"">cyclooxygenase inhibitors</span>"		D006333	"<span class=""disease"">heart failure</span>"	"Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, stroke, hypertension and <span class=""disease"">heart failure</span> during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>."		16586083	16586083_D016861_D006333	bcv_easy_1146				
	D016861	"<span class=""chemical"">cyclooxygenase inhibitors</span>"		D020521	"<span class=""disease"">stroke</span>"	"Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, <span class=""disease"">stroke</span>, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>."		16586083	16586083_D016861_D020521	bcv_easy_1147				
	D016861	"<span class=""chemical"">cyclooxygenase inhibitors</span>"		D006973	"<span class=""disease"">hypertension</span>"	"Randomised clinical trials and observational studies have shown an increased risk of myocardial infarction, stroke, <span class=""disease"">hypertension</span> and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>."		16586083	16586083_D016861_D006973	bcv_easy_1148				
	D016861	"<span class=""chemical"">cyclooxygenase inhibitors</span>"		D009203	"<span class=""disease"">myocardial infarction</span>"	"Randomised clinical trials and observational studies have shown an increased risk of <span class=""disease"">myocardial infarction</span>, stroke, hypertension and heart failure during treatment with <span class=""chemical"">cyclooxygenase inhibitors</span>."		16586083	16586083_D016861_D009203	bcv_easy_1149				
	C109794	"<span class=""chemical"">NT-proBNP/N-terminal pro brain natriuretic peptide</span>"		D002318	"<span class=""disease"">cardiovascular toxicity</span>"	"Diagnostic markers such as <span class=""chemical"">N-terminal pro brain natriuretic peptide</span> (<span class=""chemical"">NT-proBNP</span>) or high-sensitive C-reactive protein might help in the early identification of patients at risk, thus avoiding the occurrence of serious <span class=""disease"">cardiovascular toxicity</span>."		16586083	16586083_C109794_D002318	bcv_easy_1150				
	D004317	"<span class=""chemical"">doxorubicin</span>"		D001281	"<span class=""disease"">atrial fibrillation</span>"	"The authors describe the unusual association between diffuse B-cell gastric lymphoma and myotonic dystrophy, the most common form of adult muscular dystrophy, and sudden <span class=""disease"">atrial fibrillation</span> following one cycle of <span class=""chemical"">doxorubicin</span>-based chemotherapy in the same patient."		15042318	15042318_D004317_D001281	bcv_easy_1151				
	D004317	"<span class=""chemical"">doxorubicin</span>"		C535648	"<span class=""disease"">gastric lymphoma</span>"	"The authors describe the unusual association between diffuse B-cell <span class=""disease"">gastric lymphoma</span> and myotonic dystrophy, the most common form of adult muscular dystrophy, and sudden atrial fibrillation following one cycle of <span class=""chemical"">doxorubicin</span>-based chemotherapy in the same patient."		15042318	15042318_D004317_C535648	bcv_easy_1152				
	D004317	"<span class=""chemical"">doxorubicin</span>"		D009223	"<span class=""disease"">myotonic dystrophy</span>"	"The authors describe the unusual association between diffuse B-cell gastric lymphoma and <span class=""disease"">myotonic dystrophy</span>, the most common form of adult muscular dystrophy, and sudden atrial fibrillation following one cycle of <span class=""chemical"">doxorubicin</span>-based chemotherapy in the same patient."		15042318	15042318_D004317_D009223	bcv_easy_1153				
	D004317	"<span class=""chemical"">doxorubicin</span>"		D009136	"<span class=""disease"">muscular dystrophy</span>"	"The authors describe the unusual association between diffuse B-cell gastric lymphoma and myotonic dystrophy, the most common form of adult <span class=""disease"">muscular dystrophy</span>, and sudden atrial fibrillation following one cycle of <span class=""chemical"">doxorubicin</span>-based chemotherapy in the same patient."		15042318	15042318_D004317_D009136	bcv_easy_1154				
	D011802	"<span class=""chemical"">Quinidine</span>"		D056486	"<span class=""disease"">hepatitis</span>"	"<span class=""chemical"">Quinidine</span> <span class=""disease"">hepatitis</span>."		48362	48362_D011802_D056486	bcv_easy_1155				
	D011802	"<span class=""chemical"">quinidine</span>"		D056486	"<span class=""disease"">hepatotoxicity</span>"	"We concluded that this patient had <span class=""chemical"">quinidine</span> <span class=""disease"">hepatotoxicity</span> and believe that this is the first case reported with liver biopsy documentation."		48362	48362_D011802_D056486	bcv_easy_1156				
	D000728	"<span class=""chemical"">androgen</span>"		D020181	"<span class=""disease"">obstructive sleep apnea syndrome</span>"	"Induction of the <span class=""disease"">obstructive sleep apnea syndrome</span> in a woman by exogenous <span class=""chemical"">androgen</span> administration."		6732043	6732043_D000728_D020181	bcv_easy_1157				
	D000728	"<span class=""chemical"">androgens</span>"		D020181	"<span class=""disease"">syndrome of obstructive sleep apnea</span>"	"We documented airway occlusion during sleep and an abnormally high supraglottic resistance while awake in a 54-yr-old woman who had developed physical changes and the <span class=""disease"">syndrome of obstructive sleep apnea</span> while being administered exogenous <span class=""chemical"">androgens</span>."		6732043	6732043_D000728_D020181	bcv_easy_1158				
	D000728	"<span class=""chemical"">androgen</span>"		D020181	"<span class=""disease"">obstructive sleep apnea</span>"	"A rechallenge with <span class=""chemical"">androgen</span> produced symptoms of <span class=""disease"">obstructive sleep apnea</span> that abated upon withdrawal of the hormone."		6732043	6732043_D000728_D020181	bcv_easy_1159				
	D000728	"<span class=""chemical"">androgens</span>"		D012891	"<span class=""disease"">sleep apnea</span>"	"Previous reports have favored a role of <span class=""chemical"">androgens</span> in the pathogenesis of <span class=""disease"">sleep apnea</span>."		6732043	6732043_D000728_D012891	bcv_easy_1160				
	D000728	"<span class=""chemical"">androgen</span>"		D020181	"<span class=""disease"">obstructive sleep apnea syndrome</span>"	"Development of the <span class=""disease"">obstructive sleep apnea syndrome</span> must be considered a possible side effect of <span class=""chemical"">androgen</span> therapy."		6732043	6732043_D000728_D020181	bcv_easy_1161				
	D011224	"<span class=""chemical"">prazosin</span>"		D009127	"<span class=""disease"">muscular rigidity</span>"	"Such an induced <span class=""disease"">muscular rigidity</span> by the narcotic agent was significantly antagonized or even reduced by prior electrolytic lesions of the locus coeruleus or pretreatment with the alpha-adrenoceptor blocker, <span class=""chemical"">prazosin</span>."		2564649	2564649_D011224_D009127	bcv_easy_1162				
	D004456	"<span class=""chemical"">echothiophate iodide</span>"		D064420	"<span class=""disease"">toxicity</span>"	"Cholinergic <span class=""disease"">toxicity</span> resulting from ocular instillation of <span class=""chemical"">echothiophate iodide</span> eye drops."		7650771	7650771_D004456_D064420	bcv_easy_1163				
	D004456	"<span class=""chemical"">echothiophate iodide</span>"		D009157	"<span class=""disease"">myasthenia gravis</span>"	"A patient developed a severe cholinergic syndrome from the use of <span class=""chemical"">echothiophate iodide</span> ophthalmic drops, presented with profound muscle weakness and was initially given the diagnosis of <span class=""disease"">myasthenia gravis</span>."		7650771	7650771_D004456_D009157	bcv_easy_1164				
	D004456	"<span class=""chemical"">echothiophate iodide</span>"		D018908	"<span class=""disease"">muscle weakness</span>"	"A patient developed a severe cholinergic syndrome from the use of <span class=""chemical"">echothiophate iodide</span> ophthalmic drops, presented with profound <span class=""disease"">muscle weakness</span> and was initially given the diagnosis of myasthenia gravis."		7650771	7650771_D004456_D018908	bcv_easy_1165				
	D005277	"<span class=""chemical"">fenfluramine</span>"		D006349	"<span class=""disease"">valvular heart disease</span>"	"Risk for <span class=""disease"">valvular heart disease</span> among users of <span class=""chemical"">fenfluramine</span> and dexfenfluramine who underwent echocardiography before use of medication."		9867728	9867728_D005277_D006349	bcv_easy_1166				
	D020372	"<span class=""chemical"">dexfenfluramine</span>"		D006349	"<span class=""disease"">valvular heart disease</span>"	"Risk for <span class=""disease"">valvular heart disease</span> among users of fenfluramine and <span class=""chemical"">dexfenfluramine</span> who underwent echocardiography before use of medication."		9867728	9867728_D020372_D006349	bcv_easy_1167				
	D005277	"<span class=""chemical"">fenfluramine</span>"		D006349	"<span class=""disease"">valvular disease</span>"	"BACKGROUND: Because uncontrolled echocardiographic surveys suggested that up to 30% to 38% of users of <span class=""chemical"">fenfluramine</span> and dexfenfluramine had <span class=""disease"">valvular disease</span>, these drugs were withdrawn from the market."		9867728	9867728_D005277_D006349	bcv_easy_1168				
	D020372	"<span class=""chemical"">dexfenfluramine</span>"		D006349	"<span class=""disease"">valvular disease</span>"	"BACKGROUND: Because uncontrolled echocardiographic surveys suggested that up to 30% to 38% of users of fenfluramine and <span class=""chemical"">dexfenfluramine</span> had <span class=""disease"">valvular disease</span>, these drugs were withdrawn from the market."		9867728	9867728_D020372_D006349	bcv_easy_1169				
	D005277	"<span class=""chemical"">fenfluramine</span>"		D006349	"<span class=""disease"">valvular abnormalities</span>"	"OBJECTIVE: To determine the risk for new or worsening <span class=""disease"">valvular abnormalities</span> among users of <span class=""chemical"">fenfluramine</span> or dexfenfluramine who underwent echocardiography before they began to take these medications."		9867728	9867728_D005277_D006349	bcv_easy_1170				
	D020372	"<span class=""chemical"">dexfenfluramine</span>"		D006349	"<span class=""disease"">valvular abnormalities</span>"	"OBJECTIVE: To determine the risk for new or worsening <span class=""disease"">valvular abnormalities</span> among users of fenfluramine or <span class=""chemical"">dexfenfluramine</span> who underwent echocardiography before they began to take these medications."		9867728	9867728_D020372_D006349	bcv_easy_1171				
