PMID	NUM_SENT	MENTION_INI	MENTION_END	MENTION_TEXT	MENTION_TYPE	MENTION_ID	SENTENCE
22830980	0	30	60	[14C]n-butyl-p-hydroxybenzoate	Chemical		Metabolism and disposition of [14C]n-butyl-p-hydroxybenzoate in male and female Harlan Sprague Dawley rats following oral administration and dermal application. n-Butyl-p-hydroxybenzoate (n-butylparaben, BPB) is an antioxidant used in foods, pharmaceuticals and cosmetics.
22830980	0	161	186	n-Butyl-p-hydroxybenzoate	Chemical		Metabolism and disposition of [14C]n-butyl-p-hydroxybenzoate in male and female Harlan Sprague Dawley rats following oral administration and dermal application. n-Butyl-p-hydroxybenzoate (n-butylparaben, BPB) is an antioxidant used in foods, pharmaceuticals and cosmetics.
22830980	0	188	202	n-butylparaben	Chemical		Metabolism and disposition of [14C]n-butyl-p-hydroxybenzoate in male and female Harlan Sprague Dawley rats following oral administration and dermal application. n-Butyl-p-hydroxybenzoate (n-butylparaben, BPB) is an antioxidant used in foods, pharmaceuticals and cosmetics.
22830980	0	204	207	BPB	Chemical		Metabolism and disposition of [14C]n-butyl-p-hydroxybenzoate in male and female Harlan Sprague Dawley rats following oral administration and dermal application. n-Butyl-p-hydroxybenzoate (n-butylparaben, BPB) is an antioxidant used in foods, pharmaceuticals and cosmetics.
22830980	1	57	67	[(14)C]BPB	Chemical		This study investigated the disposition of ring-labelled [(14)C]BPB in Harlan Sprague Dawley rats, and in rat and human hepatocytes.
22830980	2	0	3	BPB	Chemical		BPB was rapidly cleared in hepatocytes from rat (t(1/2) = 3-4 min) and human (t(1/2) = 20-30 min).
22830980	3	55	74	hydroxybenzoic acid	Chemical	CHEBI:50778	The major metabolites detected in rat hepatocytes were hydroxybenzoic acid and in human hepatocytes were hydroxybenzoic acid and hydroxyhippuric acid.
22830980	3	105	124	hydroxybenzoic acid	Chemical	CHEBI:50778	The major metabolites detected in rat hepatocytes were hydroxybenzoic acid and in human hepatocytes were hydroxybenzoic acid and hydroxyhippuric acid.
22830980	3	129	149	hydroxyhippuric acid	Chemical		The major metabolites detected in rat hepatocytes were hydroxybenzoic acid and in human hepatocytes were hydroxybenzoic acid and hydroxyhippuric acid.
22830980	4	0	10	[(14)C]BPB	Chemical		[(14)C]BPB was administered to male rats orally at 10, 100 or 1000 mg/kg, intravenously at 10 mg/kg and dermally at 10 and 100 mg/kg; female rats were administered oral doses at 10 mg/kg.
22830980	5	14	17	BPB	Chemical		Oral doses of BPB were well-absorbed (>83%) and eliminated chiefly in urine (83-84%);  <= 1% of the radioactivity remained in tissues at 24 h or 72 h after dosing.
22830980	6	210	225	BPB-glucuronide	Chemical		About 4% and 8%, respectively, of 100 mg/kg dermal doses were absorbed in 24 h and 72 h, and about 50% of a 10 mg/kg dose was absorbed in 72 h. Metabolites detected in urine included those previously reported, BPB-glucuronide, BPB-sulfate, hydroxybenzoic acid and hydroxyhippuric acid, but also novel metabolites arising from ring hydroxylation followed by glucuronidation and sulfation.
22830980	6	227	238	BPB-sulfate	Chemical		About 4% and 8%, respectively, of 100 mg/kg dermal doses were absorbed in 24 h and 72 h, and about 50% of a 10 mg/kg dose was absorbed in 72 h. Metabolites detected in urine included those previously reported, BPB-glucuronide, BPB-sulfate, hydroxybenzoic acid and hydroxyhippuric acid, but also novel metabolites arising from ring hydroxylation followed by glucuronidation and sulfation.
22830980	6	240	259	hydroxybenzoic acid	Chemical	CHEBI:50778	About 4% and 8%, respectively, of 100 mg/kg dermal doses were absorbed in 24 h and 72 h, and about 50% of a 10 mg/kg dose was absorbed in 72 h. Metabolites detected in urine included those previously reported, BPB-glucuronide, BPB-sulfate, hydroxybenzoic acid and hydroxyhippuric acid, but also novel metabolites arising from ring hydroxylation followed by glucuronidation and sulfation.
22830980	6	264	284	hydroxyhippuric acid	Chemical		About 4% and 8%, respectively, of 100 mg/kg dermal doses were absorbed in 24 h and 72 h, and about 50% of a 10 mg/kg dose was absorbed in 72 h. Metabolites detected in urine included those previously reported, BPB-glucuronide, BPB-sulfate, hydroxybenzoic acid and hydroxyhippuric acid, but also novel metabolites arising from ring hydroxylation followed by glucuronidation and sulfation.
20651460	0	0	24	Difructose anhydride III	Chemical	C087758	Difructose anhydride III enhances bioavailability of water-insoluble iron in anemic Vietnamese women.
20651460	0	69	73	iron	Chemical	D007501	Difructose anhydride III enhances bioavailability of water-insoluble iron in anemic Vietnamese women.
20651460	1	0	24	Difructose anhydride III	Chemical	C087758	Difructose anhydride III (DFAIII) is an indigestible disaccharide and has been shown to enhance iron absorption in animal studies; however, the effect has not been investigated in anemic subjects.
20651460	1	96	100	iron	Chemical	D007501	Difructose anhydride III (DFAIII) is an indigestible disaccharide and has been shown to enhance iron absorption in animal studies; however, the effect has not been investigated in anemic subjects.
20651460	2	81	85	iron	Chemical	D007501	We investigated the efficacy of co-administration of DFAIII with water-insoluble iron in the treatment of iron deficiency anemia in Vietnamese women.
20651460	2	106	110	iron	Chemical	D007501	We investigated the efficacy of co-administration of DFAIII with water-insoluble iron in the treatment of iron deficiency anemia in Vietnamese women.
20651460	3	170	174	iron	Chemical	D007501	One hundred sixty-eight moderately anemic women (80 g/L<hemoglobin (Hb)<120 g/L) participated in a double-blinded, placebo-controlled study with daily supplementation of iron for 6 mo.
20651460	4	86	88	Fe	Chemical		The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	4	92	112	ferric pyrophosphate	Chemical	C049051	The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	4	138	140	Fe	Chemical		The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	4	144	164	ferric pyrophosphate	Chemical	C049051	The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	4	208	210	Fe	Chemical		The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	4	214	229	ferrous sulfate	Chemical	C020748	The volunteers were randomly assigned into four groups, i.e., Group A: received 15 mg Fe as ferric pyrophosphate; Group B: received 15 mg Fe as ferric pyrophosphate and 1.25 g DFAIII; Group C: received 15 mg Fe as ferrous sulfate; Group D: received a placebo.
20651460	5	7	11	iron	Chemical	D007501	Hb and iron status were measured at baseline and after 2, 4 and 6 mo of intervention.
20651460	6	94	98	iron	Chemical	D007501	The ratio of transferrin receptor to ferritin was used to estimate stored and functional body iron (BI).
20651460	11	58	62	iron	Chemical	D007501	Co-administration of DFAIII enhances Hb concentration and iron stores more than single administration of water-insoluble iron in anemic Vietnamese women.
20651460	11	121	125	iron	Chemical	D007501	Co-administration of DFAIII enhances Hb concentration and iron stores more than single administration of water-insoluble iron in anemic Vietnamese women.
8328496	0	0	11	Fludarabine	Chemical	C024352	Fludarabine therapy in Waldenstr̦m's macroglobulinemia.
8328496	1	138	156	adenine nucleoside	Chemical		PURPOSE: To assess the response rate, remission duration, and survival of patients with Waldenstr̦m's macroglobulinemia treated with the adenine nucleoside analogue fludarabine.
8328496	1	166	177	fludarabine	Chemical	C024352	PURPOSE: To assess the response rate, remission duration, and survival of patients with Waldenstr̦m's macroglobulinemia treated with the adenine nucleoside analogue fludarabine.
8328496	2	134	145	fludarabine	Chemical	C024352	PATIENTS AND METHODS: Twenty-eight patients with Waldenstr̦m's macroglobulinemia, of whom only 2 were previously untreated, received fludarabine at a dose of 20 to 30 mg/m2 intravenously daily for 5 days (20 patients) or 30 mg/m2 intravenously daily for 3 days (8 patients).
8328496	9	12	23	Fludarabine	Chemical	C024352	CONCLUSION: Fludarabine is an effective salvage agent for the treatment of patients with resistant Waldenstr̦m's macroglobulinemia.
8328496	10	26	37	fludarabine	Chemical	C024352	Further investigations of fludarabine in untreated patients and in combination with other active agents are warranted.
17152227	0	24	30	copper	Chemical	D003300	The association between copper containing IUCD and bacterial vaginosis.
17152227	1	119	131	intrauterine	Chemical		This study was designed to investigate whether there is an association between bacterial vaginosis (BV) and the use of intrauterine contraceptive device (IUCD).
23670807	5	186	205	aminolevulinic acid	Chemical	D000622	CLINICAL PRESENTATION: We present the case of a 54-year-old male patient with von Recklinghausen disease who had a diffuse contrast-enhancing cerebellar mass that was resected guided by aminolevulinic acid (ALA)-fluorescence.
23670807	6	77	93	O6-methylguanine	Chemical	C008449	Histopathological analyses revealed an AA with lack of pilocytic features or O6-methylguanine-DNA methyltransferase (MGMT) promoter hypermethylation.
23670807	7	61	73	temozolomide	Chemical	C047246	Due to the proximity of the tumor to the brainstem, adjuvant temozolomide chemotherapy was administered rather than first-line radiotherapy.
23670807	12	136	148	temozolomide	Chemical	C047246	Tumor control after resection was achieved in both patients; however, the patient in the mentioned report received radiation instead of temozolomide.
7697699	0	22	33	sumatriptan	Chemical	D018170	The mode of action of sumatriptan is vascular?
